senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observation.In this context, "art
semeval2013.d005.s023.t002	1) one of the twelve divisions of the calendar year
semeval2013.d005.s023.t003	3) a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal rem
semeval2013.d005.s023.t004	1) information about recent and important eventsThis definition best fits the context of the sentence, as it refers to
semeval2013.d005.s023.t005	1) a New England state; one of the original 13 coloniesThis definition is the most suitable
semeval2013.d005.s023.t006	1) a vote to select the winner of a position or political officeThis definition is the most suitable because the
semeval2013.d005.s023.t007	3) several related operations aimed at achieving a particular goal (usually within geographical and temporal constraints)
semeval2013.d005.s023.t008	1) a politician who is running for public office. This definition best fits the context of the sentence, as it refers
semeval2013.d005.s024.t002	3) a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal rem
semeval2013.d005.s025.t003	2) a building that houses judicial courts.In the given sentence, "courthouse" refers
semeval2013.d005.s026.t000	1) the concentration of attention or energy on somethingIn the context of the sentence, "focus" refers to
semeval2013.d005.s026.t001	2) the extent to which something is coveredIn this context, "coverage" refers to the degree or
semeval2013.d005.s027.t000	1) the questioning of a person (or a conversation in which information is elicited); often conducted by journal
semeval2013.d005.s027.t001	1) a writer for newspapers and magazines. This definition best fits the term "journalists" as
semeval2013.d005.s027.t002	2) an assertion that something is true or factual. In this context, "claim" refers to the assertion
semeval2013.d005.s027.t003	1) information about recent and important eventsThis definition best fits the context of the sentence, as it refers to
semeval2013.d005.s027.t004	3) a short account of the newsIn this context, "reports" refers to brief accounts or summar
semeval2013.d005.s027.t005	5) a personal belief or judgment that is not founded on proof or certaintyIn the context of the sentence
semeval2013.d005.s027.t006	8) a tribunal that is presided over by a magistrate or by one or more judges who administer
semeval2013.d005.s027.t007	1) a plan of action adopted by an individual or social groupIn this context, "policy" refers to
semeval2013.d005.s027.t008	3) the news as presented by reporters for newspapers or radio or television.In this context,
semeval2013.d005.s027.t009	4) the determination of a person's innocence or guilt by due process of law.In
semeval2013.d005.s028.t002	3) a discussion in which reasons are advanced for and against some proposition or proposalIn the context of the sentence
semeval2013.d005.s028.t003	2) a relational difference between states; especially between states before and after some eventThis definition best fits the
semeval2013.d005.s028.t004	2) the process of adapting to something (such as environmental conditions)In the context of the sentence,
semeval2013.d005.s028.t005	8) a tribunal that is presided over by a magistrate or by one or more judges who administer
semeval2013.d005.s029.t001	3) demand for something as rightful or dueIn the context of the sentence, "claim" refers
semeval2013.d005.s030.t000	4) preservation and methodical arrangement as of documents and papers etc.
semeval2013.d005.s030.t001	1) the highest federal court in the United States; has final appellate jurisdiction and has jurisdiction over all
semeval2013.d005.s030.t002	2) a position or opinion or judgment reached after considerationIn the context of the sentence, "decision"
semeval2013.d005.s030.t003	2) (criminal law) a final judgment of guilty in a criminal case and the punishment that is imposed
semeval2013.d005.s030.t004	4) the determination of a person's innocence or guilt by due process of law.In
semeval2013.d005.s030.t005	3) the news as presented by reporters for newspapers or radio or television.In the context of
semeval2013.d005.s030.t006	3) prescribed guide for conduct or actionIn the context of the sentence, "rules" refers to the
semeval2013.d005.s031.t000	3) a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal rem
semeval2013.d005.s031.t001	1) a period of 100 years
semeval2013.d006.s000.t001	1) intentional deception resulting in injury to another person
semeval2013.d006.s000.t002	1) the collection of rules imposed by authorityThis definition best fits the context of "law" in the
semeval2013.d006.s001.t000	1) a cunning or deceitful action or device. In this context, "tricks" refers to the
semeval2013.d006.s001.t002	2) a fixed and persistent intent or purposeIn the context of the sentence, "will" refers to the
semeval2013.d006.s002.t000	3) the act of expelling or projecting or ejecting.In the context of the sentence,
semeval2013.d006.s002.t001	1) a person who participates in or is skilled at some game. In this context, "players"
semeval2013.d006.s002.t002	1) a contest with rules to determine a winnerIn the context of the sentence, "game" refers to
semeval2013.d006.s002.t003	1) a liquid used for printing or writing or drawing. In this context, "ink" refers to the metap
semeval2013.d006.s002.t004	3) the way a person behaves toward other people. In this context, "behavior" refers to how X
semeval2013.d006.s002.t005	1) a person who participates in or is skilled at some game. In this context, "players"
semeval2013.d006.s003.t000	1) a unit of time equal to 60 seconds or 1/60th of an hour
semeval2013.d006.s003.t001	2) the point in time at which something endsIn the context of the sentence, "end" refers to
semeval2013.d006.s003.t002	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d006.s003.t003	1) a cooperative unit (especially in sports)In the given sentence, "team" refers
semeval2013.d006.s003.t004	1) a person who participates in or is skilled at some game. This definition fits the context of the sentence
semeval2013.d006.s003.t005	2) a period of time considered as a resource under your control and sufficient to accomplish somethingIn the context of
semeval2013.d006.s003.t006	1) (sports) the chief official (as in boxing or American football) who is expected to ensure fair
semeval2013.d006.s004.t000	5) a course of conductIn this context, "way" refers to the manner or method in which the
semeval2013.d006.s004.t002	1) any number of entities (members) considered as a unitIn the context of the sentence, "group
semeval2013.d006.s004.t003	1) a person who participates in or is skilled at some gameIn the given sentence, "play
semeval2013.d006.s004.t005	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d006.s004.t006	1) an association of sports teams that organizes matches for its membersIn this context, "league"
semeval2013.d006.s004.t008	1) any distinct time period in a sequence of eventsIn this context, "phase" refers to a specific
semeval2013.d006.s005.t000	1) a special group delegated to consider some matter.This definition best fits the context of the sentence,
semeval2013.d006.s005.t002	1) a contest with rules to determine a winnerIn the context of the sentence, "games" refers
semeval2013.d006.s005.t003	1) one who trains other persons or animals. In this context, Jose Mourinho is a person who is responsible
semeval2013.d006.s005.t004	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d006.s005.t005	3) how much there is or how many there are of something that you can quantifyIn the context of
semeval2013.d006.s005.t006	1) a person who participates in or is skilled at some game. In this context, "players"
semeval2013.d006.s006.t000	2) something that incites or provokes; a means of arousing or stirring to actionIn
semeval2013.d006.s006.t002	2) the set of facts or circumstances that surround a situation or event.
semeval2013.d006.s006.t003	5) knowledge of how something is usually done.In the context of the sentence, "practice"
semeval2013.d006.s006.t004	5) people in general considered as a wholeIn this context, "world" refers to the global community or
semeval2013.d006.s006.t005	1) any of various games played with a ball (round or oval) in which two teams try to kick or
semeval2013.d006.s007.t001	8) directions that define the way a game or sport is to be conducted.
semeval2013.d006.s008.t000	4) that which concerns a person with regard to a particular role or situation.In this context, "Part
semeval2013.d006.s008.t001	1) a discussion in which reasons are advanced for and against some proposition or proposal. This definition best fits the context of
semeval2013.d006.s008.t002	3) a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal rem
semeval2013.d006.s008.t003	2) a statement or assertion of verified information about something that is the case or has happened.This definition best
semeval2013.d006.s008.t004	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d006.s008.t005	3) the persons (or committees or departments etc.) who make up a body for the purpose of admin
semeval2013.d006.s008.t007	2) the quality of elevation of mind and exaltation of character or ideals or conduct.In
semeval2013.d006.s008.t008	3) the quality of being honorable and having a good name.
semeval2013.d006.s008.t009	1) a person who participates in or is skilled at some gameIn the context of the sentence,
semeval2013.d006.s008.t010	2) something that people do or cause to happenIn the context of the sentence, "acts" refers
semeval2013.d006.s008.t012	2) a record or narrative description of past eventsThis definition best fits the context of the sentence, where
semeval2013.d006.s009.t000	1) a discussion in which reasons are advanced for and against some proposition or proposal. This definition best fits the context of
semeval2013.d006.s009.t001	1) a subdivision of a particular kind of thingIn the context of the sentence, "type"
semeval2013.d006.s009.t002	3) the action or reaction of something (as a machine or substance) under specified circumstances.In this
semeval2013.d006.s009.t003	1) a basic generalization that is accepted as true and that can be used as a basis for reasoning or conduct
semeval2013.d006.s009.t005	1) something done (usually as opposed to something said). In the context of the sentence, "actions" refers
semeval2013.d006.s009.t006	1) intentional deception resulting in injury to another person3) something intended to deceive; deliberate trick
semeval2013.d006.s009.t007	1) something done (usually as opposed to something said). In the context of the sentence, "actions" refers
semeval2013.d006.s009.t009	1) an authoritative ruleIn the context of the sentence, "regulation" refers to the official rules
semeval2013.d006.s010.t000	2) some situation or event that is thought aboutIn this context, "matter" refers to a subject
semeval2013.d006.s010.t001	1) a subdivision of a particular kind of thingIn this context, "type" refers to a
semeval2013.d006.s010.t002	1) the occurrence of a change for the worse2) loss of military equipment3) the act of dam
semeval2013.d006.s010.t003	2) the general atmosphere of a place or situation and the effect that it has on peopleIn the context of
semeval2013.d006.s011.t000	3) benefit resulting from some event or action.In the given sentence, "advantages" refers to the
semeval2013.d006.s011.t002	2) the general atmosphere of a place or situation and the effect that it has on peopleIn the context of
semeval2013.d006.s011.t003	2) moral soundnessIn the context of the sentence, "integrity" refers to the moral soundness
semeval2013.d006.s011.t004	1) a person who participates in or is skilled at some gameThis definition best fits the context of
semeval2013.d006.s011.t005	2) a characteristic to be consideredIn the given sentence, "aspect" refers to a particular characteristic or
semeval2013.d006.s011.t006	1) something done (usually as opposed to something said)In the context of the sentence, "actions
semeval2013.d006.s011.t007	1) the condition of being susceptible to harm or injury
semeval2013.d006.s012.t000	3) benefit resulting from some event or action.In the given sentence, "advantages" refers to the
semeval2013.d006.s012.t001	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d006.s012.t003	1) a person who participates in or is skilled at some gameIn the given sentence, "play
semeval2013.d006.s012.t004	1) draw advantages fromIn this context, "takes advantage" refers to the lawbreaker team potentially
semeval2013.d006.s012.t005	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d006.s013.t000	1) a special situationIn this context, "thing" refers to a particular circumstance or situation being discussed
semeval2013.d006.s013.t001	5) the series of events that form a plot.In the context of the sentence, "action" refers
semeval2013.d006.s013.t002	1) a person who participates in or is skilled at some game. In this context, "players"
semeval2013.d006.s013.t005	8) directions that define the way a game or sport is to be conducted.
semeval2013.d006.s013.t007	5) the series of events that form a plot.In the context of the sentence, "action" refers
semeval2013.d006.s013.t009	1) the chief official (as in boxing or American football) who is expected to ensure fair play.
semeval2013.d006.s014.t001	3) an expression of grievance or resentmentIn the context of the sentence, "compla
semeval2013.d006.s015.t000	3) a sentence of inquiry that asks for a reply.This definition best fits the context of the sentence
semeval2013.d006.s015.t001	1) a subdivision of a particular kind of thingIn this context, "type" refers to a
semeval2013.d006.s015.t002	1) the quality of having a superior or more favorable position3) benefit resulting from some event or action
semeval2013.d006.s015.t004	1) something done (usually as opposed to something said)In the context of the sentence, "actions
semeval2013.d006.s016.t000	2) a condition or position in which you find yourselfIn the given sentence, "situation" refers
semeval2013.d006.s016.t002	2) something that aids or promotes well-beingIn the given sentence, "benefit
semeval2013.d006.s016.t003	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d006.s016.t004	1) a phenomenon that follows and is caused by some previous phenomenonThis definition best fits the context of
semeval2013.d006.s016.t005	1) something done (usually as opposed to something said). In this context, "action" refers to the act
semeval2013.d006.s016.t006	1) a cooperative unit (especially in sports)In the given sentence, "team" refers
semeval2013.d006.s016.t007	1) a person who participates in or is skilled at some gameIn the given sentence, "play
semeval2013.d006.s017.t000	1) an elaborate and systematic plan of actionIn the given sentence, "strategy" refers to a
semeval2013.d006.s017.t001	1) a contest with rules to determine a winner
semeval2013.d006.s017.t003	1) a person who participates in or is skilled at some gameIn the given sentence, "play
semeval2013.d006.s018.t000	1) the quality of having a superior or more favorable position3) benefit resulting from some event or action
semeval2013.d006.s018.t001	2) a statement or assertion of verified information about something that is the case or has happened.This definition best
semeval2013.d006.s018.t002	1) a person who participates in or is skilled at some gameThis definition best fits the context of
semeval2013.d006.s018.t003	1) any distinct time period in a sequence of eventsIn this context, "phase" refers to a specific
semeval2013.d006.s018.t004	2) a competition at which a champion is chosenIn the given sentence, "Championship" refers to
semeval2013.d006.s018.t006	1) the act of sharing in the activities of a group. This definition best fits the context of the sentence, as
semeval2013.d006.s018.t007	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d006.s019.t000	2) a limited period of time
semeval2013.d006.s019.t001	1) the quality of having a superior or more favorable position3) benefit resulting from some event or action
semeval2013.d006.s019.t002	1) a position on a scale of intensity or amount or qualityIn the context of the sentence, "deg
semeval2013.d006.s019.t004	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d006.s019.t005	1) an event that occurs when something passes from one state or phase to anotherIn the context of the sentence
semeval2013.d006.s019.t007	1) something done (usually as opposed to something said). In this context, "action" refers to the specific
semeval2013.d006.s019.t008	1) a person who participates in or is skilled at some gameIn the given sentence, "play
semeval2013.d006.s019.t010	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d006.s019.t011	3) a periodically repeated sequence of eventsIn the context of the sentence, "cycle" refers to a
semeval2013.d006.s019.t013	7) a temporary debarment (from a privilege or position etc)In the context of the sentence
semeval2013.d006.s019.t015	3) the act of accumulatingIn the context of the sentence, "accumulation" refers to the
semeval2013.d006.s019.t017	3) a periodically repeated sequence of eventsIn the context of the sentence, "cycle" refers to a
semeval2013.d006.s020.t000	2) an interval during which a recurring sequence of events occursIn the context of the sentence, "
semeval2013.d006.s020.t001	1) the quality of having a superior or more favorable position3) benefit resulting from some event or action
semeval2013.d006.s021.t000	1) something done (usually as opposed to something said). In this context, "actions" refers to the things
semeval2013.d006.s021.t001	2) the general atmosphere of a place or situation and the effect that it has on peopleIn the context of
semeval2013.d006.s021.t002	9) one of the portions into which something is regarded as divided and which together constitute a wholeIn
semeval2013.d006.s021.t003	2) a position or opinion or judgment reached after considerationIn the context of the sentence, "decisions
semeval2013.d006.s021.t005	8) directions that define the way a game or sport is to be conducted.
semeval2013.d006.s022.t000	2) a hypothesis that is taken for granted7) the act of assuming or taking for grantedBoth
semeval2013.d006.s022.t001	1) a person who participates in or is skilled at some gameIn the given sentence, "play
semeval2013.d006.s022.t002	7) the action of putting something into operation.In the context of the sentence, "application" refers to
semeval2013.d006.s022.t004	2) a special set of circumstancesIn the context of the sentence, "case" refers to a specific situation
semeval2013.d006.s023.t000	2) a position or opinion or judgment reached after consideration.This definition best fits the context of the sentence,
semeval2013.d006.s024.t002	1) the collection of rules imposed by authorityThis definition best fits the context of the sentence, as it
semeval2013.d006.s024.t003	1) intentional deception resulting in injury to another personThis definition best fits the context of the sentence,
semeval2013.d006.s024.t004	4) the time of a particular event. In this context, "occasion" refers to the specific time or instance
semeval2013.d006.s024.t005	3) a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal rem
semeval2013.d006.s025.t001	1) anything that contributes causally to a result.
semeval2013.d006.s025.t002	1) the act of forcing out someone or somethingThis definition best fits the context of the sentence, where "
semeval2013.d006.s025.t003	1) how something is done or how it happens. This definition fits best because the sentence is discussing the method or
semeval2013.d006.s025.t004	1) the act of sending a message; causing a message to be transmitted2) communication by means of transm
semeval2013.d006.s026.t000	1) the occurrence of a change for the worseIn this context, "damage" refers to the negative
semeval2013.d006.s026.t001	1) a basic generalization that is accepted as true and that can be used as a basis for reasoning or conduct.
semeval2013.d006.s026.t003	1) something done (usually as opposed to something said)In the context of the sentence, "actions
semeval2013.d007.s000.t001	1) a future prospect or potentialThe term "possibility" in the given sentence refers to the potential or
semeval2013.d007.s000.t002	1) a subdivision of a particular kind of thingIn the context of the sentence, "types"
semeval2013.d007.s001.t000	1) the act of discovering somethingIn the context of the sentence, "discovery" refers to
semeval2013.d007.s001.t002	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s001.t003	1) any substance that can be metabolized by an animal to give energy and build tissue. This definition
semeval2013.d007.s001.t004	1) an area in which something acts or operates or has power or control.In the context of the
semeval2013.d007.s001.t005	2) a category of things distinguished by some common characteristic or qualityIn the context of the sentence, "forms
semeval2013.d007.s002.t002	1) the 3rd planet from the sun; the planet we live onThis definition is the most suitable
semeval2013.d007.s002.t003	11) the organic phenomenon that distinguishes living organisms from nonliving ones.This definition
semeval2013.d007.s002.t004	1) a future prospect or potentialThis definition best fits the context of the sentence, as it refers to the
semeval2013.d007.s002.t005	3) any of the more than 100 known substances (of which 92 occur naturally) that
semeval2013.d007.s003.t000	1) a living thing that has (or can develop) the ability to act or function independently. This definition best fits
semeval2013.d007.s003.t001	1) the quality of being capable -- physically or intellectually or legally. This definition best fits the context of
semeval2013.d007.s004.t000	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s004.t001	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s005.t000	2) a category of things distinguished by some common characteristic or qualityIn the given sentence, "form" refers
semeval2013.d007.s005.t001	4) the condition of living or the state of being alive11) the organic phenomenon that distinguishes
semeval2013.d007.s005.t002	1) a written document describing the findings of some individual or groupIn this context, "report" refers
semeval2013.d007.s005.t004	1) the form in which a text (especially a printed book) is publishedThis definition best fits the
semeval2013.d007.s005.t005	2) a periodical dedicated to a particular subjectIn this context, "journal" refers to a scholar
semeval2013.d007.s006.t000	3) any of the more than 100 known substances (of which 92 occur naturally) that
semeval2013.d007.s006.t001	4) the condition of living or the state of being alive11) the organic phenomenon that distinguishes
semeval2013.d007.s006.t002	1) an abundant nonmetallic tetravalent element occurring in three allotropic forms: am
semeval2013.d007.s006.t006	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s007.t003	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s007.t004	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s008.t000	1) a written document describing the findings of some individual or groupThis definition best fits the context of the
semeval2013.d007.s009.t000	2) the act of discovering somethingIn the given sentence, "find" refers to the act of discover
semeval2013.d007.s009.t001	1) the activity of looking thoroughly in order to find something or someoneThis definition best fits the context of the
semeval2013.d007.s009.t002	11) the organic phenomenon that distinguishes living organisms from nonliving onesThis definition is
semeval2013.d007.s009.t003	1) the 3rd planet from the sun; the planet we live onThis definition is the most suitable
semeval2013.d007.s009.t005	11) the organic phenomenon that distinguishes living organisms from nonliving onesThis definition is
semeval2013.d007.s009.t006	11) the organic phenomenon that distinguishes living organisms from nonliving onesThis definition is
semeval2013.d007.s010.t000	2) applying the mind to learning and understanding a subject (especially by reading)In the context of the
semeval2013.d007.s010.t002	1) the 3rd planet from the sun; the planet we live onThis definition is the most suitable
semeval2013.d007.s011.t002	3) extended treatment of particularsIn the context of the sentence, "details" refers to the specific information
semeval2013.d007.s011.t003	2) the act of discovering something.In the context of the sentence, "find" refers to the
semeval2013.d007.s011.t004	2) a hypothesis that has been formed by speculating or conjecturing (usually with little hard evidence)
semeval2013.d007.s011.t006	1) a written document describing the findings of some individual or groupIn the given sentence, "report"
semeval2013.d007.s011.t007	2) something that is discoveredIn the given sentence, "discovery" refers to the finding or revel
semeval2013.d007.s013.t000	1) the act of discovering somethingIn the given sentence, "discovery" refers to the act
semeval2013.d007.s013.t001	1) the totality of surrounding conditions. This definition best fits the context of the sentence, as it refers to the
semeval2013.d007.s013.t002	1) a living thing that has (or can develop) the ability to act or function independently.This definition
semeval2013.d007.s013.t003	3) any of the more than 100 known substances (of which 92 occur naturally) that
semeval2013.d007.s013.t005	1) a group of things of the same kind that belong together and are so usedIn the context of the
semeval2013.d007.s013.t006	3) any of the more than 100 known substances (of which 92 occur naturally) that
semeval2013.d007.s013.t007	11) the organic phenomenon that distinguishes living organisms from nonliving ones14) a
semeval2013.d007.s013.t009	4) any location outside the Earth's atmosphere.In the context of the sentence, "Space" refers
semeval2013.d007.s013.t010	1) a particular branch of scientific knowledge.In the given sentence, "Sciences" refers to the
semeval2013.d007.s014.t000	9) one of the portions into which something is regarded as divided and which together constitute a whole12
semeval2013.d007.s014.t002	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d007.s015.t000	2) a product produced or accomplished through the effort or activity or agency of a person or thingIn this
semeval2013.d007.s015.t001	1) an event in which one thing is substituted for anotherIn the context of the sentence, "
semeval2013.d007.s015.t002	3) any of the more than 100 known substances (of which 92 occur naturally) that
semeval2013.d007.s015.t004	2) the manner of construction of something and the arrangement of its partsThis definition best fits the context of the
semeval2013.d007.s016.t000	1) the act of discovering somethingThis definition best fits the context of the sentence, as it refers to
semeval2013.d007.s017.t003	3) a written document describing the findings of some individual or groupIn the context of the sentence, "
semeval2013.d007.s017.t004	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s017.t005	1) a position on a scale of intensity or amount or qualityIn the context of the sentence, "level
semeval2013.d007.s018.t000	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s018.t001	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s019.t000	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s019.t002	2) the action or reaction of something (as a machine or substance) under specified circumstances. In this context,
semeval2013.d007.s019.t003	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s020.t000	1) a phenomenon that follows and is caused by some previous phenomenonThis definition best fits the context of
semeval2013.d007.s020.t001	1) a living thing that has (or can develop) the ability to act or function independently. This definition best fits
semeval2013.d007.s020.t002	1) a difficulty that can be overcome with effort. This definition best fits the context of the sentence, as it implies
semeval2013.d007.s020.t003	3) any of the more than 100 known substances (of which 92 occur naturally) that
semeval2013.d007.s021.t000	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s021.t001	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s022.t002	1) the strength of a solution; number of molecules of a substance in a given volumeThis definition
semeval2013.d007.s022.t003	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s023.t001	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s023.t002	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s023.t003	1) a future prospect or potentialThe term "possibility" in the given context refers to the potential or
semeval2013.d007.s023.t005	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s023.t006	1) the 3rd planet from the sun; the planet we live onThis definition is the most suitable
semeval2013.d007.s023.t007	3) any celestial body (other than comets or satellites) that revolves around a star.
semeval2013.d007.s023.t008	6) any natural satellite of a planet.In the context of the sentence, "moon" refers to
semeval2013.d007.s023.t009	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s024.t002	1) the content of cognition; the main thing you are thinking about. This definition best fits the context of the
semeval2013.d007.s024.t003	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s024.t004	1) a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic ph
semeval2013.d007.s024.t005	1) an item of information that is typical of a class or groupIn the context of the sentence, "
semeval2013.d007.s025.t000	2) a very poisonous metallic element that has three allotropic forms; arsenic and arsen
semeval2013.d007.s025.t001	1) a more or less definite period of time now or previously present.In the context of the sentence,
semeval2013.d007.s025.t002	1) the 3rd planet from the sun; the planet we live onThis definition is the most suitable
semeval2013.d007.s026.t000	1) how something is done or how it happensIn the given sentence, "ways" refers to different methods
semeval2013.d007.s026.t001	11) the organic phenomenon that distinguishes living organisms from nonliving ones.This definition
semeval2013.d007.s026.t002	11) the organic phenomenon that distinguishes living organisms from nonliving ones.This definition
semeval2013.d007.s026.t003	1) the 3rd planet from the sun; the planet we live onThis definition best fits the context
semeval2013.d007.s026.t004	9) one of the portions into which something is regarded as divided and which together constitute a wholeIn
semeval2013.d007.s026.t006	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d008.s000.t000	1) an unvarying or habitual method or procedure. This definition best fits the context of "democr
semeval2013.d008.s001.t000	2) aiding the cause or policy or interests ofIn the context of the sentence, "Support for dem
semeval2013.d008.s001.t003	1) the act of providing approval and support
semeval2013.d008.s002.t000	1) (criminal law) an act punishable by law; usually considered an evil act. This definition best
semeval2013.d008.s002.t001	1) something or someone that causes anxiety; a source of unhappiness
semeval2013.d008.s003.t000	1) the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and nort
semeval2013.d008.s003.t001	1) North American republic containing 50 states - 48 conterminous states in North America plus Alaska
semeval2013.d008.s004.t000	1) the act of determining the properties of something, usually by research or calculation. In this context, "find
semeval2013.d008.s004.t001	1) an inquiry into public opinion conducted by interviewing a random sample of people. This definition accurately describes a
semeval2013.d008.s004.t002	1) a politically organized body of people under a single government. This definition best fits the context of "countries
semeval2013.d008.s005.t000	1) an inquiry into public opinion conducted by interviewing a random sample of people. This definition best fits the context
semeval2013.d008.s005.t001	2) a relational difference between states; especially between states before and after some eventThis definition best fits the
semeval2013.d008.s005.t002	1) a complex mental state involving beliefs and feelings and values and dispositions to act in certain ways. This definition
semeval2013.d008.s006.t000	12) a separate and self-contained entityIn the context of the sentence, "things"
semeval2013.d008.s006.t001	3) something that resultsIn this context, "results" refers to the outcomes or findings that have
semeval2013.d008.s006.t002	1) a period of time containing 365 (or 366) daysThis definition best
semeval2013.d008.s006.t003	1) an inquiry into public opinion conducted by interviewing a random sample of people. This definition best fits the context
semeval2013.d008.s007.t001	1) a characteristic (habitual or relatively temporary) state of feeling. This definition best fits the context of the
semeval2013.d008.s008.t000	1) coming next after the first in position in space or time or degree or magnitude. This definition best fits the context
semeval2013.d008.s008.t001	3) the quality of being enduring and free from change or variation.This definition best fits the context of
semeval2013.d008.s008.t002	1) a complex mental state involving beliefs and feelings and values and dispositions to act in certain ways.
semeval2013.d008.s008.t004	1) an organization founded and united for a specific purpose. This definition best fits the context of the sentence, as
semeval2013.d008.s009.t000	2) aiding the cause or policy or interests ofIn the context of the sentence, "Support for dem
semeval2013.d008.s009.t002	1) a politically organized body of people under a single government
semeval2013.d008.s009.t003	2) the nations of the South American continent collectively.In this context, "South America" refers
semeval2013.d008.s009.t004	1) a set of data arranged in rows and columnsIn this context, "table" refers to a collection
semeval2013.d008.s010.t003	1) a period of time containing 365 (or 366) daysIn the given
semeval2013.d008.s010.t004	2) aiding the cause or policy or interests ofIn the context of the sentence, "support" refers
semeval2013.d008.s010.t006	3) a low level or position or degreeIn the context of the sentence, "low" refers to a
semeval2013.d008.s010.t007	1) a period of time containing 365 (or 366) daysIn the given
semeval2013.d008.s011.t001	1) the system of production and distribution and consumption. This definition encapsulates the broad scope of what an economy
semeval2013.d008.s011.t002	3) a sudden sharp decrease in some quantityIn the context of the sentence, "drop" refers to a
semeval2013.d008.s011.t003	4) the quantity of something (as a commodity) that is created (usually within a given period of
semeval2013.d008.s011.t004	1) a period of time containing 365 (or 366) daysThis definition is
semeval2013.d008.s012.t000	1) one of two equal parts of a divisible wholeIn the given sentence, "half" refers to
semeval2013.d008.s012.t001	2) someone who respondsIn this context, "respondents" refers to individuals who provide answers or re
semeval2013.d008.s012.t003	1) the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and nort
semeval2013.d008.s012.t005	1) a politically organized body of people under a single government. This definition best fits the context of "countries
semeval2013.d008.s012.t006	2) an advocate of democratic principles. In this context, "democrats" refers to people who
semeval2013.d008.s012.t007	1) a statistic describing the location of a distribution. This definition best fits the context of the sentence, where "
semeval2013.d008.s012.t008	1) a visual display of informationIn the given sentence, "chart" refers to a graphical representation or
semeval2013.d008.s013.t000	2) someone who respondsIn this context, "respondents" refers to individuals who have provided answers or
semeval2013.d008.s013.t002	1) a politically organized body of people under a single government. This definition best fits the context of the sentence,
semeval2013.d008.s013.t003	2) a political system in which the supreme power lies in a body of citizens who can elect people to represent them
semeval2013.d008.s013.t005	9) the property possessed by a sum or total or indefinite quantity of units or individualsIn this context
semeval2013.d008.s013.t006	1) a period of time containing 365 (or 366) daysIn this context
semeval2013.d008.s013.t007	2) a change resulting in an increaseIn this context, "increase" refers to a change that
semeval2013.d008.s013.t008	1) a visual display of informationIn the given context, "chart" refers to a graphical representation or
