senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observationIn this context, "art"
semeval2015.d000.s008.t010	1) give rise to; cause to happen or occur, not always intentionallyIn the context of the sentence
semeval2015.d000.s009.t000	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d000.s009.t003	2) (medicine) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s009.t004	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
semeval2015.d000.s009.t005	1) remove something concrete, as by lifting, pushing, or taking off, or remove something abstractIn
semeval2015.d000.s009.t006	4) a medical procedure involving an incision with instruments; performed to repair damage or arrest disease in a living body.
semeval2015.d000.s009.t007	1) isolated from others
semeval2015.d000.s009.t009	2) become distributed or widespreadIn the context of the sentence, "spread" refers to
semeval2015.d000.s009.t010	2) likely but not certain to be or become true or real
semeval2015.d000.s009.t011	2) become distributed or widespreadIn the context of the sentence, "spread" refers to
semeval2015.d000.s009.t012	3) indicating high probability; in all likelihood.
semeval2015.d000.s009.t013	1) not the same one or ones already mentioned or implied; - the White Queen
semeval2015.d000.s009.t014	9) one of the portions into which something is regarded as divided and which together constitute a whole.
semeval2015.d000.s009.t015	1) the entire structure of an organism (an animal, plant, or human being)In the context
semeval2015.d000.s009.t016	1) a person who requires medical careIn the context of the sentence provided, "patients" refers to
semeval2015.d000.s009.t020	2) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s009.t021	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
semeval2015.d000.s009.t022	2) comparatively late in a course of developmentIn the context of the sentence, "advanced" refers
semeval2015.d000.s009.t024	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
semeval2015.d000.s009.t027	1) have an effect upon2) act physically on; have an effect uponBoth definitions
semeval2015.d000.s010.t000	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d000.s010.t002	1) a person who requires medical careIn this context, "patients" refers to individuals who are receiving
semeval2015.d000.s010.t004	2) subject to a process or treatment, with the aim of readying for some purpose, improving, or rem
semeval2015.d000.s010.t005	1) a person who requires medical careIn this context, "patients" refers to individuals who are receiving
semeval2015.d000.s010.t007	1) a subdivision of a particular kind of thingIn the context of the sentence, "type"
semeval2015.d000.s010.t009	1) the time that has elapsedIn the context of the sentence, "past" refers to a
semeval2015.d000.s011.t000	2) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s011.t001	1) and nothing moreIn this context, "only" is used to indicate that the medicine can be obtained
semeval2015.d000.s011.t002	1) come into possession ofIn the context of the sentence, "obtained" refers to acquiring
semeval2015.d000.s011.t003	2) a drug that is available only with written instructions from a doctor or dentist to a pharmacist
semeval2015.d000.s012.t000	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d000.s013.t000	2) without any others being included or involvedIn this context, "only" is used to indicate that Al
semeval2015.d000.s013.t001	19) give (as medicine)In the context of the sentence, "given" refers to the
semeval2015.d000.s013.t003	1) a licensed medical practitionerIn the given sentence, "doctor" refers to a medical
semeval2015.d000.s013.t004	1) the act of usingIn this context, "use" refers to the act of administering or
semeval2015.d000.s014.t000	2) the quantity of an active agent (substance or radiation) taken in or absorbed at any one time.
semeval2015.d000.s014.t001	1) one thousandth (1/1,000) gram
semeval2015.d000.s014.t003	1) the entire structure of an organism (an animal, plant, or human being)In the context
semeval2015.d000.s014.t005	1) make a mathematical calculation or computationIn the context of the sentence, "calculated" refers to the
semeval2015.d000.s014.t006	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose.
semeval2015.d000.s014.t007	1) a person who requires medical careIn the context of the sentence, "patient" refers to an
semeval2015.d000.s014.t008	1) the vertical dimension of extension; distance from the base of something to the topIn the context of the
semeval2015.d000.s014.t009	1) the vertical force exerted by a mass as a result of gravity7) a unit used to measure
semeval2015.d000.s015.t000	19) give (as medicine)In the context of the sentence, "It is given once every three
semeval2015.d000.s015.t001	1) on one occasion
semeval2015.d000.s015.t002	2) each and all of a series of entities or intervals as specified.This definition is most suitable because it
semeval2015.d000.s015.t003	1) any period of seven consecutive days
semeval2015.d000.s015.t005	3) (medicine) the passive introduction of a substance (a fluid or drug or electrolyte
semeval2015.d000.s015.t006	1) persist for a specified period of timeThe term "lasting" in the context of the sentence refers
semeval2015.d000.s015.t007	1) a unit of time equal to 60 seconds or 1/60th of an hour
semeval2015.d000.s016.t000	1) cut down on; make a reduction inIn the context of the sentence, "reduce" refers to
semeval2015.d000.s016.t001	1) a secondary and usually adverse effect of a drug or therapySide effects are the unintended
semeval2015.d000.s016.t002	1) a person who requires medical careIn this context, "patients" refers to individuals who are under
semeval2015.d000.s016.t006	1) a subdivision of a particular kind of thingIn the context of the sentence, "type"
semeval2015.d000.s016.t008	3) the act of putting a liquid into the body by means of a syringe.
semeval2015.d000.s016.t010	1) care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or
semeval2015.d000.s017.t000	19) give (as medicine)In the context of the sentence, "given" refers to the
semeval2015.d000.s017.t001	2) (medicine) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s017.t002	1) keep from happening or arising; make impossible2) stop (someone or something) from doing something
semeval2015.d000.s017.t004	2) continuous amorphous matter that tends to flow and to conform to the outline of its container: a liquid or
semeval2015.d000.s017.t005	1) keep from happening or arising; make impossible2) stop (someone or something) from doing something
semeval2015.d000.s017.t006	2) depletion of bodily fluidsDehydration refers to a condition where the body
semeval2015.d000.s017.t008	19) give (as medicine)In the context of the sentence, "given" refers to the
semeval2015.d000.s017.t009	1) earlier in time; previously
semeval2015.d000.s017.t010	1) happening at a time subsequent to a reference time
semeval2015.d000.s017.t011	1) a measured portion of medicine taken at any one timeIn the context of the sentence, "dose
semeval2015.d000.s018.t000	1) care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or
semeval2015.d000.s018.t001	1) cause to be slowed down or delayed2) act later than planned, scheduled, or required
semeval2015.d000.s018.t002	1) put an end to a state or an activity
semeval2015.d000.s018.t003	1) a measured portion of medicine taken at any one time2) the quantity of an active agent (substance
semeval2015.d000.s018.t004	1) cut down on; make a reduction in2) make less complex3) bring to humbler
semeval2015.d000.s018.t005	1) a person who requires medical careIn this context, "patients" refers to individuals who are under
semeval2015.d000.s018.t006	1) the number of red and white corpuscles in a blood sampleBlood counts refer to the
semeval2015.d000.s018.t007	1) not normal; not typical or usual or regular or conforming to a norm.This definition best fits
semeval2015.d000.s018.t008	12) suffer from; be ill withIn the context of the sentence, "have" is used to
semeval2015.d000.s018.t009	1) definite but not specified or identifiedIn the context of the sentence, "certain" refers to specific side
semeval2015.d000.s018.t010	1) not the same one or ones already mentioned or implied; - the White QueenIn the context of
semeval2015.d000.s018.t011	1) a secondary and usually adverse effect of a drug or therapySide effects are typically defined as the
semeval2015.d000.s019.t002	1) the act of usingIn the context of the sentence, "use" refers to the act of admin
semeval2015.d000.s019.t003	2) the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted
semeval2015.d000.s019.t004	1) being within reasonable or average limits; not excessive or extremeIn the context of the sentence, "
semeval2015.d000.s019.t005	1) intensely or extremely bad or unpleasant in degree or quality6) very bad in degree or extent
semeval2015.d000.s019.t007	1) a state of difficulty that needs to be resolved3) a source of difficultyBoth definitions
semeval2015.d000.s020.t000	1) (comparative of `much' used with mass nouns) a quantifier meaning greater in
semeval2015.d000.s020.t001	2) knowledge acquired through study or experience or instruction4) a collection of facts from which conclusions may be drawn
semeval2015.d000.s020.t002	7) see or watchIn the context of the sentence, "see" is used to suggest that the reader
semeval2015.d000.s020.t004	2) an artifact that has been created by someone or some processIn the context of the sentence, "Product
semeval2015.d000.s020.t006	9) one of the portions into which something is regarded as divided and which together constitute a whole.
semeval2015.d000.s022.t000	6) exerting influence or producing a change or effectIn the context of the sentence, "active"
semeval2015.d000.s022.t001	4) material of a particular kind or constitution.
semeval2015.d000.s022.t003	2) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s022.t004	2) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s022.t005	10) cause the death of, without intentionIn the context of the sentence, "kills" refers
semeval2015.d000.s022.t006	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
semeval2015.d000.s022.t007	1) separate into parts or portionsIn the context of the sentence, "dividing" refers to
semeval2015.d000.s023.t000	1) the entire structure of an organism (an animal, plant, or human being)In the context
semeval2015.d000.s023.t001	11) change in nature, purpose, or function; undergo a chemical change.
semeval2015.d000.s023.t002	6) exerting influence or producing a change or effect.In the context of the sentence provided, "
semeval2015.d000.s023.t003	11) a particular mode in which something is manifested.In the context of the sentence provided, "
semeval2015.d000.s023.t004	2) hinder or prevent the progress or accomplishment ofIn the context of the sentence, "blocks
semeval2015.d000.s023.t007	1) connected by participation or association or useIn the context of the sentence, "involved" refers
semeval2015.d000.s023.t008	3) cause to happen, occur or existIn the context of the sentence, "producing" refers to
semeval2015.d000.s023.t010	1) a single undivided natural thing occurring in the composition of something else.In the context of
semeval2015.d000.s023.t013	4) of or relating to the science of genetics.The term "genetic" in the
semeval2015.d000.s023.t014	1) the tangible substance that goes into the makeup of a physical objectIn the context of the
semeval2015.d000.s023.t015	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
semeval2015.d000.s024.t000	1) consider in detail and subject to an analysis in order to discover essential features or meaningIn the context of
semeval2015.d000.s025.t000	1) care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or
semeval2015.d000.s025.t004	1) consider in detail and subject to an analysis in order to discover essential features or meaningIn the context of
semeval2015.d000.s025.t005	1) most important elementIn the context of the sentence, "main" refers to the primary or most significant
semeval2015.d000.s025.t006	3) a written document describing the findings of some individual or group.In the context of the sentence,
semeval2015.d000.s025.t007	1) a person who requires medical careIn the context of the sentence, "patients" refers to individuals
semeval2015.d000.s025.t012	1) earlier in time; previously
semeval2015.d000.s026.t000	1) a phenomenon that follows and is caused by some previous phenomenonIn the context of the sentence,
semeval2015.d000.s026.t002	1) examine and note the similarities or differences ofIn the context of the sentence, "compared"
semeval2015.d000.s027.t000	1) care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or
semeval2015.d000.s027.t001	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
semeval2015.d000.s027.t003	1) a phenomenon that follows and is caused by some previous phenomenonIn the context of the sentence,
semeval2015.d000.s027.t004	1) examine and note the similarities or differences ofIn the context of the sentence, "compared"
semeval2015.d000.s027.t006	2) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s027.t007	3) a written document describing the findings of some individual or group.In the context of the sentence provided
semeval2015.d000.s027.t008	2) engage as a participantIn the context of the sentence, "involving" refers to
semeval2015.d000.s027.t009	1) a person who requires medical careIn the context of the sentence, "patients" refers to individuals
semeval2015.d000.s027.t010	1) by a particular localityIn the context of the sentence, "locally advanced" refers to cancer
semeval2015.d000.s027.t011	2) comparatively late in a course of developmentIn the context of the sentence, "advanced" refers
semeval2015.d000.s027.t016	1) the time that has elapsedIn the context of the sentence, "past" refers to the
semeval2015.d000.s028.t001	1) examine and note the similarities or differences ofIn the context of the sentence, "compared"
semeval2015.d000.s028.t003	2) (medicine) something that treats or prevents or alleviates the symptoms of disease.
semeval2015.d000.s028.t005	3) a written document describing the findings of some individual or group.In the context of the sentence,
semeval2015.d000.s028.t006	2) engage as a participantIn the context of the sentence, "involving" refers to
semeval2015.d000.s028.t007	1) a person who requires medical careIn the context of the sentence, "patients" refers to individuals
semeval2015.d000.s028.t012	1) the time that has elapsedIn the context of the sentence, "past" refers to the
semeval2015.d000.s029.t000	3) a written document describing the findings of some individual or group.In the context of the sentence,
semeval2015.d000.s029.t001	1) most important elementIn the context of the sentence, "main" refers to the most significant or primary
semeval2015.d000.s029.t002	2) how much there is or how many there are of something that you can quantifyIn the context of
semeval2015.d000.s029.t004	1) for an extended time or at a distant time
semeval2015.d000.s029.t005	1) a person who requires medical careIn this context, "patients" refers to individuals who are receiving
semeval2015.d000.s029.t006	2) continue in existence after (an adversity, etc.)
semeval2015.d000.s030.t000	2) something that aids or promotes well-beingIn the context of the sentence, "ben
semeval2015.d000.s030.t001	2) establish the validity of something, as by an example, explanation or experimentIn the context of the
semeval2015.d000.s030.t002	2) applying the mind to learning and understanding a subject (especially by reading)In the context of the
semeval2015.d000.s031.t000	1) become bigger or greater in amountIn the context of the sentence, "increased" refers to
semeval2015.d000.s031.t001	1) a state of surviving; remaining aliveThe term "survival" in the context of the
semeval2015.d000.s031.t002	2) a period of time considered as a resource under your control and sufficient to accomplish something.In the context
semeval2015.d000.s031.t003	2) the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted
semeval2015.d000.s032.t000	2) the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted
semeval2015.d000.s032.t002	2) continue in existence after (an adversity, etc.)
semeval2015.d000.s032.t003	1) a statistic describing the location of a distributionThe term "average" in the context of the
semeval2015.d000.s032.t004	1) one of the twelve divisions of the calendar year
semeval2015.d000.s032.t005	1) examine and note the similarities or differences ofIn the context of the sentence, "compared"
semeval2015.d000.s032.t006	1) one of the twelve divisions of the calendar year
semeval2015.d000.s033.t000	1) care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or
semeval2015.d000.s033.t001	1) a person who requires medical careIn the context of the sentence, "patients" refers to individuals
semeval2015.d000.s033.t002	2) (biology) the basic structural and functional unit of all organisms; they may exist as independent units
semeval2015.d000.s033.t005	3) works well as a means or remedyIn the context of the sentence, "effective" refers
semeval2015.d000.s034.t000	1) a person who requires medical careIn this context, "patients" refers to individuals who are receiving
semeval2015.d000.s034.t003	1) the time that has elapsedIn the context of the sentence, "past" refers to the
semeval2015.d000.s034.t004	1) approximating the statistical norm or average or expected valueThe term "average" in the context of
semeval2015.d000.s034.t005	1) a state of surviving; remaining aliveIn the context of the sentence, "survival"
semeval2015.d000.s034.t006	2) a period of time considered as a resource under your control and sufficient to accomplish somethingIn the context of
semeval2015.d000.s034.t007	1) one of the twelve divisions of the calendar year
semeval2015.d000.s034.t008	1) examine and note the similarities or differences ofIn the context of the sentence, "compared"
semeval2015.d000.s034.t009	1) one of the twelve divisions of the calendar year
semeval2015.d000.s035.t000	1) a person who requires medical careIn the context of the sentence, "patients" refers to individuals
semeval2015.d000.s035.t004	1) the time that has elapsedIn the context of the sentence, "past" refers to the
semeval2015.d000.s035.t005	1) approximating the statistical norm or average or expected valueThe term "average" in the context of
semeval2015.d000.s035.t006	1) a state of surviving; remaining aliveIn the context of the sentence, "survival"
semeval2015.d000.s035.t007	2) a period of time considered as a resource under your control and sufficient to accomplish somethingIn the context of
semeval2015.d000.s035.t008	1) one of the twelve divisions of the calendar year
semeval2015.d000.s035.t009	1) any number of entities (members) considered as a unitIn the context of the sentence, "groups
semeval2015.d000.s036.t000	1) despite anything to the contrary (usually following a concession)"However" is often used
semeval2015.d000.s036.t001	3) a written document describing the findings of some individual or group.In the context of the sentence,
semeval2015.d000.s036.t002	2) the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted
semeval2015.d000.s036.t003	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
semeval2015.d000.s036.t005	1) have an effect upon2) act physically on; have an effect uponBoth definitions
semeval2015.d000.s036.t008	1) primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration
semeval2015.d000.s036.t009	1) a state of surviving; remaining aliveIn the context of the sentence, "survival"
semeval2015.d000.s036.t010	2) a period of time considered as a resource under your control and sufficient to accomplish somethingIn the context of
semeval2015.d000.s037.t000	1) the opposition or dissimilarity of things that are compared;2) the act of distinguishing by
semeval2015.d000.s037.t001	1) a person who requires medical careIn this context, "patients" refers to individuals who are receiving
semeval2015.d000.s037.t002	1) any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread
semeval2015.d000.s037.t003	1) have an effect upon2) act physically on; have an effect uponBoth definitions
semeval2015.d000.s037.t006	1) primarily temporal sense; indicating or being or seeming to be limited in durationIn the context of the
semeval2015.d000.s037.t007	1) a state of surviving; remaining aliveIn the context of the sentence, "survival"
semeval2015.d000.s037.t008	2) a period of time considered as a resource under your control and sufficient to accomplish somethingIn the context of
semeval2015.d001.s000.t000	1) of or pertaining to or of the nature of mathematicsThe term "mathematical" in
semeval2015.d001.s000.t001	1) use as a basis for; found onIn the context of the sentence, "based" refers to
semeval2015.d001.s001.t001	1) having capacity or abilityThe term "capable" in the context of the sentence refers to the computer
semeval2015.d001.s001.t002	16) perform or carry outIn the context of the sentence, "make" refers to the capability
semeval2015.d001.s001.t003	2) easy and not involved or complicated
semeval2015.d001.s001.t004	10) (mathematics) calculation by mathematical methodsIn the context of the sentence, "operations
semeval2015.d001.s001.t006	2) having a three-dimensional form or appearance
semeval2015.d001.s002.t000	2) used to imply that one would expect the fact to be the opposite of that stated; surprisinglyIn
semeval2015.d001.s002.t002	1) absolutely essentialIn the context of the sentence, "necessary" refers to something that is required or
semeval2015.d001.s002.t003	1) be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about
semeval2015.d001.s002.t004	5) avail oneself toIn the context of the sentence, "use" refers to making the software k
semeval2015.d001.s004.t002	4) at the present moment
semeval2015.d001.s004.t003	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d001.s004.t004	2) (quantifier used with mass nouns) small in quantity or degree; not much or almost none.
semeval2015.d001.s004.t005	1) of or pertaining to or of the nature of mathematicsThis definition is the most suitable because it
semeval2015.d001.s005.t000	1) in or at this place; where the speaker or writer isIn the context of the sentence, "
semeval2015.d001.s005.t001	1) most important elementIn the context of the sentence, "main window" refers to the primary or principal
semeval2015.d001.s005.t002	8) (computer science) a rectangular part of a computer screen that contains a display different from the rest of
semeval2015.d001.s006.t000	1) most important elementIn the context of the sentence "kalgebra main window," the word "main"
semeval2015.d001.s006.t001	7) an opening in a wall or screen that admits light and air and through which customers can be served
semeval2015.d001.s007.t000	1) most important elementIn the context of the sentence provided, "main" refers to the primary or principal
semeval2015.d001.s007.t001	8) (computer science) a rectangular part of a computer screen that contains a display different from the rest of
semeval2015.d001.s007.t002	2) have its essential character; be comprised or contained in; be embodied inIn the context
semeval2015.d001.s007.t003	2) a scientific instrument consisting of displays and an input device that an operator can use to monitor and control a system (
semeval2015.d001.s007.t005	2) having a three-dimensional form or appearance
semeval2015.d001.s008.t000	1) in or to a place that is lower"Below" is a preposition that indicates a position
semeval2015.d001.s008.t001	2) discover or determine the existence, presence, or fact ofIn the context of the sentence, "find
semeval2015.d001.s008.t002	1) signal going into an electronic systemIn the context of the sentence provided, "input" refers to data
semeval2015.d001.s008.t004	1) write by means of a keyboard with types.
semeval2015.d001.s008.t005	1) (mathematics) a mathematical relation such that each element of a given set (the domain of the function
semeval2015.d001.s008.t006	2) carry out or perform an actionIn the context of the sentence, "do" refers to performing actions
semeval2015.d001.s008.t007	1) the procedure of calculating; determining something by mathematical or logical methods2) problem solving that involves numbers or
semeval2015.d001.s009.t000	1) feel or have a desire for; want stronglyIn the given sentence, "want" is used
semeval2015.d001.s009.t001	1) know and comprehend the nature or meaning ofThis definition is the most suitable because it encompass
semeval2015.d001.s009.t002	24) find the solution to (a problem or question) or understand the meaning ofIn the context of
semeval2015.d001.s009.t003	2) (comparative and superlative of `well') wiser or more advantageous and hence advisable
semeval2015.d001.s009.t004	12) a separate and self-contained entity.In the context of the sentence, "thing"
semeval2015.d001.s009.t005	2) carry out or perform an actionIn the context of the sentence, "do" refers to the action
semeval2015.d001.s009.t006	1) be fully aware or cognizant ofIn the context of the sentence, "realize" means
semeval2015.d001.s009.t007	1) signal going into an electronic systemIn the context of the sentence, "input" refers to the data
semeval2015.d001.s009.t008	11) change in nature, purpose, or function; undergo a chemical change.In the context of
semeval2015.d001.s009.t010	1) absolutely essentialIn the context of the sentence, "necessary" refers to something that is required or
semeval2015.d001.s009.t011	1) be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about
semeval2015.d001.s010.t000	1) use as a basis for; found onIn the given sentence, "I have based the syntax basically
semeval2015.d001.s010.t004	1) not easy; requiring great physical or mental effort to accomplish or comprehend or endure
semeval2015.d001.s011.t001	1) in a close relation or position in time or space
semeval2015.d001.s011.t002	1) perceive with attention; direct one's gaze towards2) have a certain outward or fa
semeval2015.d001.s011.t003	1) used as intensifiers; `real' is sometimes used informally for `really'; `rattling
semeval2015.d001.s011.t004	3) resembling or similar; having the same or some of the same characteristics; often used in combination
semeval2015.d001.s012.t000	6) the arithmetic operation of summing; calculating the sum of two or more numbers.
semeval2015.d001.s012.t001	1) an arithmetic operation in which the difference between two numbers is calculated.
semeval2015.d001.s012.t002	3) an arithmetic operation that is the inverse of division; the product of two numbers is computed.
semeval2015.d001.s012.t003	11) an arithmetic operation that is the inverse of multiplication; the quotient of two numbers is computed.
semeval2015.d001.s013.t000	5) one possessing or exercising power or influence or authority.
semeval2015.d001.s013.t001	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d001.s014.t001	1) capable of happening or existing
semeval2015.d001.s014.t002	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d001.s015.t000	5) one possessing or exercising power or influence or authority.
semeval2015.d001.s015.t001	1) how something is done or how it happens.
semeval2015.d001.s015.t003	1) (botany) the usually underground organ that lacks buds or leaves or nodes; absorbs water
semeval2015.d001.s015.t004	1) to a degree exceeding normal or proper limitsIn the context of the sentence "Powers are
semeval2015.d001.s016.t000	1) how something is done or how it happens.In the context of the sentence, "way" refers
semeval2015.d001.s016.t001	4) be specific about5) define clearlyBoth definitions 4 and 5 are suitable for the
semeval2015.d001.s016.t003	2) a quantity that can assume any of a set of values4) a symbol (like x or y)
semeval2015.d001.s016.t004	1) (mathematics) a mathematical relation such that each element of a given set (the domain of the function
semeval2015.d001.s017.t000	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose.
semeval2015.d001.s017.t001	4) be specific aboutIn the context of the sentence, "specify" is used to indicate the act
semeval2015.d001.s017.t002	3) standing above others in quality or position.
semeval2015.d001.s017.t003	1) status established in order of importance or urgency
semeval2015.d001.s018.t001	2) discover or determine the existence, presence, or fact ofIn the context of the sentence, "find
semeval2015.d001.s018.t002	1) a mathematical relation such that each element of a given set (the domain of the function) is associated with an
semeval2015.d001.s018.t003	21) find out, learn, or determine with certainty, usually by making an inquiry or other effort
semeval2015.d001.s018.t004	1) (mathematics) a symbol or function representing a mathematical operationIn the context of the sentence provided
semeval2015.d001.s019.t000	2) subject to a process or treatment, with the aim of readying for some purpose, improving, or rem
semeval2015.d001.s019.t001	1) a symbol or function representing a mathematical operationIn the context of programming and mathematics, an "operator"
semeval2015.d001.s019.t003	2) subject to a process or treatment, with the aim of readying for some purpose, improving, or rem
semeval2015.d001.s019.t004	1) a person who makes use of a thing; someone who uses or employs somethingIn the context
semeval2015.d001.s019.t005	1) a mathematical relation such that each element of a given set (the domain of the function) is associated with an
semeval2015.d001.s020.t000	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose.
semeval2015.d001.s020.t001	2) give a definition for the meaning of a wordIn the context of programming, "define" is often
semeval2015.d001.s020.t002	1) a numerical quantity measured or assigned or computedIn the context of programming and mathematics, "value" refers
semeval2015.d001.s022.t000	1) how something is done or how it happens.
semeval2015.d001.s022.t001	2) give a definition for the meaning of a wordIn the context of the sentence, "define" refers
semeval2015.d001.s022.t002	2) imposing or depending on or containing a condition.In the context of the sentence, "conditional
semeval2015.d001.s022.t003	11) the activity of operating something (a machine or business etc.)In the context of the sentence,
semeval2015.d001.s023.t000	3) introduceIn the context of the sentence provided, "introduce" refers to the action of bringing
semeval2015.d001.s023.t002	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d001.s023.t005	1) consistent with fact or reality; not false; - B. RussellIn the context of the sentence,
semeval2015.d001.s023.t006	2) discover or determine the existence, presence, or fact ofIn the context of the sentence, "find
semeval2015.d001.s023.t010	1) an occurrence of somethingIn the given sentence, "instance" refers to a specific occurrence or example that
semeval2015.d001.s025.t000	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d001.s025.t001	2) give a definition for the meaning of a wordThe definition that best fits the context of the sentence is
semeval2015.d001.s026.t001	1) being of use or service
semeval2015.d001.s026.t002	1) exert oneself by doing mental or physical work for a purpose or out of necessityIn the context
semeval2015.d001.s027.t000	4) at the present moment
semeval2015.d001.s027.t001	5) address a question to and expect an answer from.
semeval2015.d001.s027.t002	1) a person who makes use of a thing; someone who uses or employs somethingIn the context
semeval2015.d001.s028.t000	1) posing no difficulty; requiring little effort
semeval2015.d001.s028.t002	1) (mathematics) a mathematical relation such that each element of a given set (the domain of the function
semeval2015.d001.s028.t003	1) ratio of the adjacent side to the hypotenuse of a right-angled triangle
semeval2015.d001.s028.t004	3) ratio of the length of the side opposite the given angle to the length of the hypotenuse of a right
semeval2015.d001.s028.t005	1) not the same one or ones already mentioned or implied; - the White Queen
semeval2015.d001.s028.t008	2) a quantity obtained by the addition of a group of numbers
semeval2015.d001.s028.t009	3) a quantity obtained by multiplication.
semeval2015.d001.s030.t000	1) put into service; make work or employ for a particular purpose or for its inherent or natural purpose
semeval2015.d001.s030.t001	2) the arithmetic operation of summing; calculating the sum of two or more numbers.
semeval2015.d001.s030.t002	2) an arithmetic operation that is the inverse of division; the product of two numbers is computed.
semeval2015.d001.s030.t003	1) have or possess, either in a concrete or an abstract senseIn the context of the sentence, "
semeval2015.d001.s030.t004	1) (mathematics) a symbol or function representing a mathematical operationIn the context of the sentence,
semeval2015.d001.s031.t000	1) being of use or service
semeval2015.d001.s032.t000	1) in or at that placeThe word "there" in the given sentence is used as an adverb
semeval2015.d001.s032.t001	15) get something; come into possession ofIn the context of the sentence, "have" is used
semeval2015.d001.s032.t002	1) a database containing an ordered array of items (names or topics)In the context of the sentence,
semeval2015.d001.s032.t003	2) a quantity that can assume any of a set of values(Note: While definition 4 is also
semeval2015.d001.s033.t000	7) see or watchIn the context of the sentence, "see" refers to the act of visually
semeval2015.d001.s033.t001	1) make it possible through a specific action or lack of action for something to happenIn the context of the
semeval2015.d001.s033.t002	3) become different in some particular way, without permanently losing one's or its former characteristics or essence
semeval2015.d001.s033.t003	1) a numerical quantity measured or assigned or computedIn the context of the sentence, "values" refers to
semeval2015.d001.s033.t004	1) and nothing moreIn the context of the sentence, "just" is used to imply that the action
semeval2015.d001.s033.t005	1) how something is done or how it happens.
semeval2015.d001.s033.t007	3) a written record of messages sent or received.
semeval2015.d001.s034.t000	2) a period of time considered as a resource under your control and sufficient to accomplish something.In the context
semeval2015.d001.s034.t002	8) a group of words that form a constituent of a sentence and are considered as a single unit.
semeval2015.d001.s034.t003	2) a quantity that can assume any of a set of values4) a symbol (like x or y)
semeval2015.d001.s034.t004	1) a numerical quantity measured or assigned or computedIn the context of the sentence, "value" refers to
semeval2015.d001.s034.t005	1) cause to change; make different; cause a transformationIn the context of the sentence, "changed"
semeval2015.d001.s034.t006	2) coming after all others in time or space or degree or being the only one remainingIn the context of
semeval2015.d001.s034.t007	1) a phenomenon that follows and is caused by some previous phenomenonIn the context of the sentence provided
semeval2015.d001.s035.t000	1) not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
semeval2015.d001.s035.t001	8) (computer science) a rectangular part of a computer screen that contains a display different from the rest of
semeval2015.d001.s036.t000	3) a written record of messages sent or received.In the context of the sentence "Flushes the
semeval2015.d001.s037.t000	3) transfer from a storage device to a computer's memoryIn the context of the sentence "Ctrl L
semeval2015.d001.s038.t000	5) carry out a process or program, as on a computer or a machine6) carry out or perform an
semeval2015.d001.s038.t001	1) a message describing how something is to be done4) (computer science) a line of code written
semeval2015.d001.s038.t002	1) a set of related records (either written or electronic) kept togetherIn the context of the sentence
semeval2015.d001.s039.t000	1) pleasant or pleasing or agreeable in nature or appearance; - George MeredithThis definition capt
