senseval2.d000.s000.t000	A skill or technique acquired by study or practice; a branch of learning or a profession.
semeval2013.d006.s003.t000	A unit of time equal to 1/60 of an hour.
semeval2013.d006.s003.t001	The final part or stage of something, especially a period of time.
semeval2013.d006.s003.t002	A contest or competition, especially one played according to rules and involving skill and usually physical activity.
semeval2013.d006.s003.t003	A group of people who play or work together, especially in a particular sport or activity.
semeval2013.d006.s003.t004	Adults who take part in a game or sport, especially one requiring a high level of physical skill.
semeval2013.d006.s003.t005	A measure of the duration of events or actions.
semeval2013.d006.s003.t006	A person appointed to enforce the rules of a game or sport and to ensure fair play.
semeval2013.d006.s004.t000	A particular direction or manner of doing something.
semeval2013.d006.s004.t002	A number of individuals or things that are similar or related in some way, often forming a unit or a collection.
semeval2013.d006.s004.t003	A person who plays a game, sport, or other activity, especially a professional one.
semeval2013.d006.s004.t005	A period of activity or a contest, typically with rules and aiming to achieve a specific goal.
semeval2013.d006.s004.t006	A group of teams competing against each other in a sports tournament or competition.
semeval2013.d006.s004.t008	A stage or period of a process or activity, especially one that is distinct from others.
semeval2013.d006.s005.t000	A small group of people chosen to make decisions or take actions on behalf of a larger organization or group.
semeval2013.d006.s005.t002	A contest or competition, especially a series of contests, between teams or individuals.
semeval2013.d006.s005.t003	A person who trains or instructs someone, especially in a sport or physical activity.
semeval2013.d006.s005.t004	A group of people working together to achieve a particular goal or objective, especially in a sport or other activity.
semeval2013.d006.s005.t005	A quantity or sum of money or things.
semeval2013.d006.s005.t006	People who play a particular sport, especially one of a team.
semeval2013.d006.s006.t000	The act of deliberately doing or saying something to annoy or anger someone, or to make them feel annoyed or angry.
semeval2013.d006.s006.t002	A particular set of conditions, events, or situation.
semeval2013.d006.s006.t003	A repeated performance or procedure of a particular activity in order to become more skilled or proficient in it.
semeval2013.d006.s006.t004	The earth and all its inhabitants and their surroundings, including the natural environment, the atmosphere, and all living things.
semeval2013.d006.s006.t005	A game played between two teams of 11 players using any shape of ball with the objective of scoring by kicking or heading it
semeval2013.d006.s007.t001	A set of explicit or understood regulations or principles governing a particular activity or situation.
semeval2013.d006.s008.t000	A portion or share of something.
semeval2013.d006.s008.t001	A discussion, typically formal or organized, on a particular topic in which people express opposing views or arguments.
semeval2013.d006.s008.t002	A particular instance of a situation or problem.
semeval2013.d006.s008.t003	Something that is known or proved to be true.
semeval2013.d006.s008.t004	A group of people who work together to achieve a common goal or objective, especially in a particular field or activity.
semeval2013.d006.s008.t005	A group of people with a particular purpose or goal, especially a business, company, or government agency.
semeval2013.d006.s008.t007	A high social position or rank, especially one of hereditary or aristocratic status.
semeval2013.d006.s008.t008	A feeling of respect, and self-respect; a sense of pride in oneself; integrity; good name or reputation.
semeval2013.d006.s008.t009	People who participate in a particular sport or game, especially as members of a team.
semeval2013.d006.s008.t010	Actions or performances, especially when considered as a whole.
semeval2013.d006.s008.t012	A record of events, activities, or circumstances in the past, especially one that is documented or preserved in a particular place or
semeval2013.d006.s009.t000	A discussion, typically formal or organized, in which people express different opinions on a subject.
semeval2013.d006.s009.t001	A particular kind or class of something.
semeval2013.d006.s009.t002	A manner of behaving or conducting oneself.
semeval2013.d006.s009.t003	A fundamental doctrine or tenet; especially : a first principle or assumption.
semeval2013.d006.s009.t005	Deeds or performances, especially when considered in relation to a particular situation or context.
semeval2013.d006.s009.t006	An act of deliberately deceiving or cheating, typically for personal or financial gain.
semeval2013.d006.s009.t007	Things done or performed.
semeval2013.d006.s009.t009	A rule or standard, especially one made by an authority.
semeval2013.d006.s010.t000	A topic or subject of discussion, investigation, or concern.
semeval2013.d006.s010.t001	A particular kind or class of something.
semeval2013.d006.s010.t002	Harm or injury, especially physical harm, that impairs the value, usefulness, or normal functioning of something.
semeval2013.d006.s010.t003	A person's ability to enjoy or participate in a particular activity, or a strong feeling of enthusiasm and interest.
semeval2013.d006.s011.t000	A point or condition that is favorable or beneficial.
semeval2013.d006.s011.t002	A person's attitude or way of thinking, especially as shown by the things they do and say.
semeval2013.d006.s011.t003	Wholeness and completeness of structure or composition; soundness.
semeval2013.d006.s011.t004	A person who takes part in a game, sport, or other activity.
semeval2013.d006.s011.t005	A particular part or feature of something.
semeval2013.d006.s011.t006	The things that one does or the way in which one behaves.
semeval2013.d006.s011.t007	A situation or thing that could cause harm or injury.
semeval2013.d006.s012.t000	A point or benefit that is in one's favor, often in a competition or situation.
semeval2013.d006.s012.t001	A group of people working together to achieve a particular goal or objective.
semeval2013.d006.s012.t003	People who play a particular sport or game, especially as a profession or regularly.
semeval2013.d006.s012.t004	To gain an unfair benefit or an unfair advantage from a situation.
semeval2013.d006.s012.t005	A group of people working together to achieve a particular goal or objective.
semeval2013.d006.s013.t000	An object or a matter for consideration or discussion.
semeval2013.d006.s013.t001	A thing done or performed; a movement or operation.
semeval2013.d006.s013.t002	A person who plays a sport, game, or other activity, especially as a regular participant.
semeval2013.d006.s013.t005	A set of explicit or understood regulations or principles governing a particular activity or situation.
semeval2013.d006.s013.t007	The process or a series of moves taken or to be taken by a person or thing in a particular situation.
semeval2013.d006.s013.t009	A person who is appointed to supervise and enforce the rules in a game or competition, especially one that involves physical activity.
semeval2013.d006.s014.t001	Expressions of dissatisfaction or discontent.
semeval2013.d006.s015.t000	A sentence or phrase expressing doubt or inquiry about something.
semeval2013.d006.s015.t001	A particular kind or classification of something.
semeval2013.d006.s015.t002	A favorable or beneficial circumstance, condition, or situation.
semeval2013.d006.s015.t004	Deeds or performances, especially when considered in their entirety: a person's actions in a particular situation.
semeval2013.d006.s016.t000	A set of circumstances that together form a particular state of affairs.
semeval2013.d006.s016.t002	A good or advantageous circumstance, condition, or quality.
semeval2013.d006.s016.t003	An activity or sport played according to rules or customs for entertainment, exercise, or competition.
semeval2013.d006.s016.t004	The final or intended effect or outcome of a particular action or set of circumstances.
semeval2013.d006.s016.t005	The doing of something, or the process of doing something.
semeval2013.d006.s016.t006	A group of people working together to achieve a particular goal or objective.
semeval2013.d006.s016.t007	People who take part in a game or sport, especially a competitive one.
semeval2013.d006.s017.t000	A plan of action or policy designed to achieve a long-term or overall aim.
semeval2013.d006.s017.t001	A contest or competition, especially one with rules and usually involving physical activity.
semeval2013.d006.s017.t003	A person who plays a game, sport, or musical instrument, or a person who participates in a game, contest, or
semeval2013.d006.s018.t000	A condition or circumstance that puts one in a favorable position.
semeval2013.d006.s018.t001	Something that is known or proved to be true.
semeval2013.d006.s018.t002	People who take part in a game, sport, or other activity.
semeval2013.d006.s018.t003	A distinct stage or period in a series of events or a process.
semeval2013.d006.s018.t004	A competition in which a champion is determined, especially one with a series of matches or events.
semeval2013.d006.s018.t006	Involvement in an activity, event, or organization.
semeval2013.d006.s018.t007	A contest with rules to determine a winner or a series of contests.
semeval2013.d006.s019.t000	A point or period of time fixed or implied for the duration of something.
semeval2013.d006.s019.t001	A favorable or desirable circumstance, position, or condition.
semeval2013.d006.s019.t002	A measure or stage in a scale, progression, or series.
semeval2013.d006.s019.t004	A group of people working together to achieve a particular goal or objective.
semeval2013.d006.s019.t005	A new or different situation, development, or turn of events.
semeval2013.d006.s019.t007	The process or process of doing something; a thing done or performed.
semeval2013.d006.s019.t008	People who take part in a game or sport, especially as a regular member of a team.
semeval2013.d006.s019.t010	A contest or competition, especially one with rules and a winner.
semeval2013.d006.s019.t011	A series of events or stages that recur at regular intervals.
semeval2013.d006.s019.t013	A temporary stop or interruption, especially of a service, activity, or event.
semeval2013.d006.s019.t015	The process of gathering or collecting something (such as wealth, data, or information) in a large quantity, often gradually.
semeval2013.d006.s019.t017	A series of events or stages that repeat themselves in a regular or circular manner.
semeval2013.d006.s020.t000	A series of turns or stages in a competition, a game, or a process.
semeval2013.d006.s020.t001	A condition or circumstance that puts one in a favorable position.
semeval2013.d006.s021.t000	Planned or intentional movements or steps taken to achieve a particular end.
semeval2013.d006.s021.t001	A person's attitude, mood, or temperament; or the essential nature or character of a person or thing.
semeval2013.d006.s021.t002	A portion or share of something; a constituent element of a whole.
semeval2013.d006.s021.t003	A choice made after consideration, typically one that is intentional and deliberate.
semeval2013.d006.s021.t005	A set of explicit or understood regulations or principles governing a particular activity or situation.
semeval2013.d006.s022.t000	An act of taking something for granted or accepting it as true without proof.
semeval2013.d006.s022.t001	People participating in a game, sport, or other activity, especially one that involves competition.
semeval2013.d006.s022.t002	The act of putting something (such as a rule, law, or principle) into effect or use.
semeval2013.d006.s022.t004	An instance or example of something, especially a problem or situation that needs to be dealt with or considered.
semeval2013.d006.s023.t000	A choice made after consideration, typically one that is intended to produce a desired effect.
semeval2013.d006.s024.t002	A rule or principle of conduct, behavior, or action; a rule or principle of law or justice.
semeval2013.d006.s024.t003	Deception by false statements or other means for personal or financial gain.
semeval2013.d006.s024.t004	A particular time or circumstance in which something happens or is done.
semeval2013.d006.s024.t005	An instance or example of a particular situation or condition.
semeval2013.d006.s025.t001	A fact or circumstance that contributes to a particular result or situation.
semeval2013.d006.s025.t002	The act of forcing or causing someone to leave a place, organization, or group, often in a sudden or formal manner.
semeval2013.d006.s025.t003	A method or manner of doing something.
semeval2013.d006.s025.t004	The act of passing something (as a disease, a message, or a quality) from one person or thing to another.
semeval2013.d006.s026.t000	Harm or injury caused to something or someone, especially as a result of physical or mental attack.
semeval2013.d006.s026.t001	A fundamental doctrine or tenet; a rule or maxim, especially one that is accepted as authoritative.
semeval2013.d006.s026.t003	The thing done or performed.
semeval2013.d007.s000.t001	A thing that is possible or may happen; a chance or likelihood of something happening.
semeval2013.d007.s000.t002	A particular kind or category of thing.
semeval2013.d007.s001.t000	The act of getting to know something for the first time, especially as the result of investigation or research.
semeval2013.d007.s001.t002	A highly toxic, usually gray or white, crystalline, or powdery, element that is highly poisonous and flammable
semeval2013.d007.s001.t003	Substances that are necessary for growth, health, and energy, especially in living organisms.
semeval2013.d007.s001.t004	The extent of a particular activity, situation, or period of time; the limits within which something operates or has effect.
semeval2013.d007.s001.t005	A particular shape or configuration, especially one that is characteristic or typical.
semeval2013.d007.s002.t002	The third planet in order from the Sun in the solar system, on which humans live.
semeval2013.d007.s002.t003	The condition that distinguishes living beings from dead or inanimate matter, characterized by functions such as metabolism, growth, reproduction,
semeval2013.d007.s002.t004	Things that may or can be done, happen, or exist in the future; potential situations or outcomes.
semeval2013.d007.s002.t005	Simple substances that consist of only one type of atom and cannot be broken down into a simpler substance by chemical means.
semeval2013.d007.s003.t000	A living thing that has the power to act and react to its environment, composed of one or more cells.
semeval2013.d007.s003.t001	The natural or acquired ability or power to do something.
semeval2013.d007.s004.t000	A chemical element, atomic number 15, that occurs in several allotropic forms, including white phosphorus, which is highly
semeval2013.d007.s004.t001	A white or grayish-white, highly toxic, crystalline, metallic element.
semeval2013.d007.s005.t000	A shape or appearance; a particular way in which something is formed or arranged.
semeval2013.d007.s005.t001	The condition that distinguishes living organisms from dead organisms and inanimate matter, including the capacity to grow, reproduce, function,
semeval2013.d007.s005.t002	A formal statement or account of something, typically one based on investigation or research.
semeval2013.d007.s005.t004	A particular issue or version of a publication.
semeval2013.d007.s005.t005	A periodical publication issued on a regular basis, typically containing articles, news, and reviews.
semeval2013.d007.s006.t000	A substance consisting of only one type of atom, distinguished by its atomic number, and typically consisting of atoms with the same number
semeval2013.d007.s006.t001	The condition that distinguishes living organisms from dead organisms and inanimate matter, including functions as reproduction, growth, functional activity,
semeval2013.d007.s006.t002	A nonmetallic chemical element that is the basis of life and is found in all living organisms in the form of carbohydrates,
semeval2013.d007.s006.t006	A chemical element that occurs in several allotropic forms, especially a white, waxy, highly flammable solid.
semeval2013.d007.s007.t003	A toxic, naturally occurring element of the nitrogen group (group 15 of the periodic table) that is found in small amounts
semeval2013.d007.s007.t004	A nonmetallic element that is a pale yellow, tasteless, odorless, and highly flammable solid, essential for
semeval2013.d007.s008.t000	A written or oral statement, typically one presented to an authority as a record, or an official statement or document giving information or
semeval2013.d007.s009.t000	A person or thing that is discovered or encountered, especially one that is previously unknown or unseen.
semeval2013.d007.s009.t001	A systematic and often prolonged attempt to find something.
semeval2013.d007.s009.t002	The condition that distinguishes living beings from dead or inanimate matter, including the capacity for growth, reproduction, functional activity,
semeval2013.d007.s009.t003	The third planet from the sun in our solar system, on which humans live.
semeval2013.d007.s009.t005	The condition that distinguishes living beings from dead or inanimate matter, characterized by functions such as metabolism, growth, reproduction,
semeval2013.d007.s009.t006	The state of being alive, or the period of existence of an organism.
semeval2013.d007.s010.t000	A piece of research or an investigation into a subject, typically conducted in an academic or scientific manner.
semeval2013.d007.s010.t002	The third planet in order from the sun in the solar system, on which humans live.
semeval2013.d007.s011.t002	Specific facts or features of a plan, proposal, or situation.
semeval2013.d007.s011.t003	Something that is discovered or obtained, especially by chance or after a search.
semeval2013.d007.s011.t004	The formation of theories or conclusions without firm evidence or proof.
semeval2013.d007.s011.t006	An official or formal statement, typically in writing, about something that has happened or has been found out.
semeval2013.d007.s011.t007	The act of finding or learning something new or previously unknown.
semeval2013.d007.s013.t000	Something that has been found or learned, especially as the result of an investigation or research.
semeval2013.d007.s013.t001	The surroundings in which something exists or operates.
semeval2013.d007.s013.t002	A living thing that has difficulty being precisely defined, but generally includes plants, animals, fungi, and some types of bacteria,
semeval2013.d007.s013.t003	Simple substances that consist of only one kind of atom and are the simplest substances in the periodic table.
semeval2013.d007.s013.t005	A number of things of the same kind that belong together or are used or provided at the same time.
semeval2013.d007.s013.t006	A substance consisting of two or more different substances that cannot be separated by physical or chemical means, especially one of the simplest substances
semeval2013.d007.s013.t007	The condition that distinguishes living organisms from dead organisms and inanimate matter, including the capacity for growth, reproduction, functional activity
semeval2013.d007.s013.t009	The apparently endless and almost empty expanse between, surrounding, and above the Earth and other celestial bodies.
semeval2013.d007.s013.t010	A branch of study: a branch of knowledge or study dealing with a particular field or subject.
semeval2013.d007.s014.t000	A portion or share of something, especially of a whole.
semeval2013.d007.s014.t002	A group of people working together to achieve a particular goal or objective.
semeval2013.d007.s015.t000	A piece of writing created by a person, typically with their name attached, expressing their opinion or ideas.
semeval2013.d007.s015.t001	The act of replacing or exchanging one thing for another.
semeval2013.d007.s015.t002	A substance that consists of two or more chemical substances and cannot be separated into simpler substances by chemical means.
semeval2013.d007.s015.t004	The arrangement of, or the system of, parts in relation to each other in a particular way.
semeval2013.d007.s016.t000	The act or process of getting to know or learn something for the first time, especially something new or surprising.
semeval2013.d007.s017.t003	Systematic investigation or examination of something, typically by a scientific or scholarly method.
semeval2013.d007.s017.t004	A highly toxic, poisonous, usually white or grayish-white, crystalline element that is a member of the nitrogen group.
semeval2013.d007.s017.t005	Amounts or quantities of something, especially of a substance or a quality.
semeval2013.d007.s018.t000	A highly toxic, brittle, grey-white, crystalline, highly poisonous metallic element, occurring naturally in many minerals.
semeval2013.d007.s018.t001	A nonmetallic element that is highly toxic and flammable and is used in the manufacture of matches and in the production of
semeval2013.d007.s019.t000	A naturally occurring element that is a toxic, grayish-white, brittle crystalline or powdery metalloid.
semeval2013.d007.s019.t002	The way in which someone or something acts or reacts in a particular situation.
semeval2013.d007.s019.t003	A nonmetallic element that occurs in several allotropic forms, especially white phosphorus, a waxy white solid that ign
semeval2013.d007.s020.t000	A conclusion or outcome resulting from a particular action or set of circumstances.
semeval2013.d007.s020.t001	A living thing that has the properties that all living things have such as the ability to grow, reproduce, function as an organism
semeval2013.d007.s020.t002	To experience difficulty or struggle.
semeval2013.d007.s020.t003	A component or constituent part of a whole, especially a small particle of a substance.
semeval2013.d007.s021.t000	A white or grayish-white, usually odorless, highly toxic, crystalline poison, occurring naturally in small amounts in some
semeval2013.d007.s021.t001	A nonmetallic chemical element that is needed for the proper functioning of the body.
semeval2013.d007.s022.t002	A large or small amount of something (such as a substance) per unit of volume or area.
semeval2013.d007.s022.t003	A poisonous grayish-white metalloid element that occurs naturally in small amounts in the earth's crust.
semeval2013.d007.s023.t001	A nonmetallic element that is an essential nutrient for living organisms and is found in many organic compounds.
semeval2013.d007.s023.t002	A white or grayish-white, highly toxic, poisonous, shiny, brittle, crystalline element that is used in various compounds
semeval2013.d007.s023.t003	The state of being possible; a situation or condition that may or may not occur or be true.
semeval2013.d007.s023.t005	A poisonous white or grayish-white crystalline element that occurs naturally in many minerals and is used in rat poison, insecticides
semeval2013.d007.s023.t006	The third planet in order from the sun in the solar system, on which humans live.
semeval2013.d007.s023.t007	A large, typically rocky or gaseous body that orbits around a star.
semeval2013.d007.s023.t008	A natural satellite of a planet, especially one that orbits the Earth.
semeval2013.d007.s023.t009	A white or grayish-white, odorless, very toxic, highly poisonous, crystalline, metallic element.
semeval2013.d007.s024.t002	A thought, concept, or plan that is conceived in the mind.
semeval2013.d007.s024.t003	A highly toxic, poisonous, grayish-white or white element that is found in small amounts in many minerals, used as a
semeval2013.d007.s024.t004	A nonmetallic chemical element that occurs in several allotropic forms and is used in matches, in steel production, in the
semeval2013.d007.s024.t005	A person or thing that illustrates or serves as a model for something else.
semeval2013.d007.s025.t000	A poisonous white or colorless, odorless, shiny, brittle crystalline element that is highly toxic and is used in the
semeval2013.d007.s025.t001	A particular period of history, a phase of a process, or a point in the life of something.
semeval2013.d007.s025.t002	The third planet in order from the sun in the solar system, on which humans live.
semeval2013.d007.s026.t000	A method, manner, or means of doing something.
semeval2013.d007.s026.t001	Organized complex matter, typically having a fixed shape and the ability to function as a unit, such as an animal, vegetable
semeval2013.d007.s026.t002	Organized matter, especially living matter, that has life processes, such as metabolism, growth, reproduction, and response to stimuli
semeval2013.d007.s026.t003	The third planet in order from the sun in the solar system, on which humans live.
semeval2013.d007.s026.t004	A portion or share of something, especially one that is smaller than the whole.
semeval2013.d007.s026.t006	A group of people working together to achieve a particular goal or objective.
semeval2013.d008.s000.t000	A regular and unvarying procedure or set of procedures, especially one that is monotonous or repetitive.
semeval2013.d008.s001.t000	A person or thing that helps to hold something in position or to bear the weight of it.
semeval2013.d008.s001.t003	Public or financial support, especially for a project or business.
semeval2013.d008.s002.t000	An act or omission that constitutes an offense and is punishable by law.
semeval2013.d008.s002.t001	A feeling of worry is a feeling of anxiety or concern about something.
semeval2013.d008.s003.t000	A country in South America.
semeval2013.d008.s003.t001	A country in North America consisting of 50 states, a federal district, and various territories and insular areas, situated in
semeval2013.d008.s004.t000	Results or conclusions drawn from research, investigation, or observation.
semeval2013.d008.s004.t001	A survey of public opinion, especially one conducted by asking people a series of questions.
semeval2013.d008.s004.t002	A large and permanent human settlement with a recognized government.
semeval2013.d008.s005.t000	A vote or opinion survey of a large number of people, typically conducted by questionnaire or interview.
semeval2013.d008.s005.t001	A variation or modification of something, especially in a gradual or subtle way.
semeval2013.d008.s005.t002	A feeling or position of mind with regard to a particular subject or situation.
semeval2013.d008.s006.t000	Objects, items, or matters that are of interest or significance.
semeval2013.d008.s006.t001	The product or outcome of a particular action, situation, or set of circumstances.
semeval2013.d008.s006.t002	A period of 12 months, usually beginning on January 1 and ending on December 31.
semeval2013.d008.s006.t003	A vote or survey of people, especially one that is organized to collect opinions or information on a particular issue.
semeval2013.d008.s007.t001	A temporary state of mind or feeling, especially one that is not lasting or normal.
semeval2013.d008.s008.t000	Coming next in a series or sequence; following the first.
semeval2013.d008.s008.t001	A state of being steady and not easily changed or likely to fall over or collapse.
semeval2013.d008.s008.t002	A feeling or way of thinking that you have about something or someone.
semeval2013.d008.s008.t004	Established and traditionalized organizations or establishments, such as schools, courts, churches, etc.
semeval2013.d008.s009.t000	Favor, approval, or encouragement given to a person, cause, or organization.
semeval2013.d008.s009.t002	A large body of land with its own government, or a region considered as a single entity for the purpose of political or geographical
semeval2013.d008.s009.t003	A continent in the Western Hemisphere, south of North America, comprising countries such as Argentina, Brazil, and Chile.
semeval2013.d008.s009.t004	A piece of furniture with a flat surface, typically supported by one or more legs, used for holding objects or for eating and
semeval2013.d008.s010.t003	A period of 365 days, reckoned as a unit of time.
semeval2013.d008.s010.t004	Favor or approval, especially of a person, policy, or cause.
semeval2013.d008.s010.t006	Below average or standard level; not high or great in amount, degree, or intensity.
semeval2013.d008.s010.t007	A period of 365 days, or 366 in a leap year.
semeval2013.d008.s011.t001	A system by which goods and services are produced, distributed, and exchanged, especially the system that a country uses.
semeval2013.d008.s011.t002	A sudden or significant decrease in something, especially in a particular activity or level.
semeval2013.d008.s011.t003	The quantity or amount of something (such as a product, energy, or information) produced or generated.
semeval2013.d008.s011.t004	A period of 365 days, beginning on January 1 and ending on December 31.
semeval2013.d008.s012.t000	One of two equal parts into which something is or can be divided.
semeval2013.d008.s012.t001	People who answer questions in a survey or research study.
semeval2013.d008.s012.t003	A country in South America, the largest in both area and population in the continent.
semeval2013.d008.s012.t005	A nation with its own government, occupying a particular territory.
semeval2013.d008.s012.t006	Supporters of democracy; a member of a political party that advocates democracy.
semeval2013.d008.s012.t007	A number that typifies a set of values by being the middle one when the values are arranged in order.
semeval2013.d008.s012.t008	A diagram or table, typically used to display information in a clear and organized way, especially statistical data.
semeval2013.d008.s013.t000	People who answer a questionnaire or survey.
semeval2013.d008.s013.t002	A nation with defined boundaries, typically having its own government, economy, and territory.
semeval2013.d008.s013.t003	A system of government by the whole population or all the eligible members of a state, typically through elected representatives.
semeval2013.d008.s013.t005	A number or amount expressed in a particular way, especially in a simple or approximate form.
semeval2013.d008.s013.t006	A period of 365 or 366 days, reckoned from a specific date (such as January 1), used for
semeval2013.d008.s013.t007	An amount by which something grows or becomes greater.
semeval2013.d008.s013.t008	A diagram or graph used to display information, especially statistical information, in a clear and organized way.
semeval2013.d008.s014.t000	A feeling of trust and faith that someone or something will do or be what they say they will, or that something will happen
semeval2013.d008.s014.t001	A nation with defined boundaries, typically having a formally constituted government.
semeval2013.d008.s014.t002	A meeting for discussion, consultation, or negotiation, especially one that is formal or official.However, in the context of the
semeval2013.d008.s014.t003	The group of people who are in control of a country, state, or organization, and are responsible for making and enforcing its
semeval2013.d008.s014.t004	A period of 365 days, beginning on January 1 and ending on December 31, or a corresponding period in another
semeval2013.d008.s014.t005	Instances or examples of something, especially of a particular situation or condition.
semeval2013.d008.s015.t000	A period of 10 years.
semeval2013.d008.s015.t001	A state of unhappiness, suffering, or misfortune.
semeval2013.d008.s015.t003	To give or provide help, assistance, or encouragement to someone or something.
semeval2013.d008.s016.t001	A large body of people who share a common culture, history, language, or ethnic identity, usually occupying a particular territory.
semeval2013.d008.s016.t002	A period of economic decline, typically leading to reduced economic activity, lower output, and rising unemployment.
semeval2013.d008.s016.t003	A return to a normal or healthy state after a period of illness, difficulty, or the like.
semeval2013.d008.s017.t001	A system or arrangement of support or protection for people who are vulnerable or in need, especially the poor or those who are unemployed
semeval2013.d008.s018.t002	A period of seven days.
semeval2013.d008.s018.t003	A part or portion of a whole, especially in relation to its total.
semeval2013.d008.s018.t005	A period of 12 months.
semeval2013.d008.s019.t000	A temporary and temporary state of mind or feeling, especially one that is not based on reason.
semeval2013.d008.s019.t001	A nation with its own government, boundaries, and often, a distinct culture.
semeval2013.d008.s019.t002	A nation with its own government, typically having defined boundaries and often involving the extent of territory under its control.
semeval2013.d008.s019.t003	A diagram or drawing representing information or data, typically on a flat surface, or a table or sheet of paper or cardboard,
semeval2013.d008.s020.t000	A country in South America, the largest in both area and population of the continent.
semeval2013.d008.s020.t003	The chief official of a republic or other government, typically elected by the people or by a group of electors, and usually
semeval2013.d008.s020.t004	A feeling or opinion, especially one that is not based on fact.
semeval2013.d008.s020.t005	A forward or onward movement toward a destination or to a better state.
semeval2013.d008.s021.t002	A period of economic decline, typically leading to reduced economic activity, lower output, and rising unemployment.
semeval2013.d008.s021.t003	An act or omission that constitutes an unlawful violation of the rights of another or of the public welfare, especially one that is punishable
semeval2013.d008.s022.t000	A point or period in a sequence of events or actions.
semeval2013.d008.s022.t001	A survey of public opinion, especially one conducted by asking a representative sample of people questions.
semeval2013.d008.s022.t002	People who answer questions in a survey or poll.
semeval2013.d008.s022.t004	Entire; complete; all of something including all its parts.
semeval2013.d008.s022.t005	An act or omission which constitutes an infringement of the law, whether or not punishable by law.
semeval2013.d008.s022.t007	An instance or situation that presents a difficulty or challenge.
semeval2013.d008.s022.t008	A nation with its own government, occupying a particular territory.
semeval2013.d008.s022.t009	A diagram or drawing representing information or data in a simple and visual way, typically using lines, symbols, and colors.
semeval2013.d008.s023.t000	A person related by blood or marriage.
semeval2013.d008.s023.t001	People who have been affected by or suffered from a particular situation or event, especially one caused by the actions of another person.
semeval2013.d008.s023.t002	An act or omission that constitutes an infraction of the law, especially a serious offense, especially one that is punishable by law
semeval2013.d008.s023.t003	A period of 365 days, or a period of 366 days in a leap year.
semeval2013.d008.s023.t004	A period of 12 months.
semeval2013.d008.s023.t005	A number or amount, especially one that is used to represent a quantity or a proportion.
semeval2013.d008.s024.t001	Favor or approval, especially as shown by public opinion or by voting.
semeval2013.d008.s024.t004	People who answer a questionnaire, survey, or other form of inquiry.
semeval2013.d008.s024.t007	Progress or growth, especially in a country or region, typically measured by economic or social indicators.
semeval2013.d008.s024.t008	A diagram or table used to illustrate information or data, typically in a book, magazine, or newspaper.
semeval2013.d008.s025.t001	A set of things working together as parts of a mechanism or an interconnecting network; a set of principles or procedures affecting the
semeval2013.d008.s025.t002	A nation with its own government, occupying a particular territory.
semeval2013.d008.s025.t003	A period of 365 (or 366) days, reckoned from a designated starting point, such as January 1
semeval2013.d008.s026.t000	People who answer a questionnaire, survey, or other inquiry.
semeval2013.d008.s026.t002	An opinion or attitude, especially one held by a particular person or group.
semeval2013.d008.s026.t004	The head of a government, especially the executive head of a republic or other country.
semeval2013.d008.s026.t005	A business organization that owns or operates one or more factories, mills, or shops, or other enterprises, for the purpose of
semeval2013.d008.s027.t000	A country in South America, the largest in both area and population of the continent.
semeval2013.d008.s027.t001	A nation with its own government, occupying a particular territory.
semeval2013.d008.s027.t002	The power or ability to lead a group or organization, or the position of being a leader.
semeval2013.d008.s027.t004	People who answer questions or participate in a survey, poll, or other type of inquiry.
semeval2013.d008.s027.t005	A period of 365 days, or 366 in a leap year.
semeval2013.d008.s027.t006	A country in North America comprising 50 states, a federal district, and various islands in the Pacific and the Caribbean.
semeval2013.d008.s027.t007	A period of 365 days (or 366 days in a leap year) in the Gregorian calendar.
semeval2013.d008.s027.t009	A period of 365 (or 366 in leap years) days, especially the period between one date in one year and
semeval2013.d008.s028.t000	A country in North America consisting of 48 conterminous states, Alaska, and Hawaii.
semeval2013.d008.s028.t001	A nation with its own government, occupying a defined territory and often having its own economy, population, and military.
semeval2013.d008.s028.t002	People who respond to a survey, questionnaire, or other form of inquiry.
semeval2013.d008.s028.t006	A characteristic or quality that distinguishes one thing from another.
semeval2013.d009.s000.t001	A rule or principle of behavior, or a rule or principle of conduct, enforced by a controlling authority.
semeval2013.d009.s000.t003	A place where justice is administered by a judge or judges; a tribunal.
semeval2013.d009.s000.t004	A dispute or controversy submitted to a court for decision.
semeval2013.d009.s001.t000	A period of 24 hours.
semeval2013.d009.s001.t001	The highest court in the United States, composed of the chief justice and such number of associate justices as may be fixed by Congress
semeval2013.d009.s001.t002	A matter for discussion, inquiry, or consideration; a problem to be solved or decided.
semeval2013.d009.s001.t005	A set of rules and regulations made and enforced by a government.
semeval2013.d009.s001.t006	A member of a high court, especially one who is a judge in a court of law.
semeval2013.d009.s001.t007	A meal in the early evening, typically served in the early part of the evening.
semeval2013.d009.s001.t009	A matter of law or a lawsuit that is being considered or heard in a court.
semeval2013.d009.s002.t002	Members of a high court of law, especially one that has the highest power to interpret the law in a country or jurisdiction.
semeval2013.d009.s002.t003	A meeting for discussion, consultation, or negotiation, especially one among experts or officials.
semeval2013.d009.s002.t004	A formal written request, especially one that is submitted to a person or organization in an official capacity.
semeval2013.d009.s002.t005	A critical examination or reconsideration of something, especially to decide whether it is satisfactory or suitable.
semeval2013.d009.s003.t000	A set of court proceedings or lawsuits, especially those dealing with a particular issue or type of issue.
